UNITED ST9|UNITED ST3|1994|475179469.00
UNITED ST9|UNITED ST3|1995|398347824.00
UNITED ST9|UNITED ST3|1996|457402826.00
UNITED ST9|UNITED ST3|1997|460048153.00
UNITED ST9|UNITED ST4|1992|691619679.00
UNITED ST9|UNITED ST4|1993|623087889.00
UNITED ST9|UNITED ST4|1994|658391163.00
UNITED ST9|UNITED ST4|1995|599507001.00
UNITED ST9|UNITED ST4|1996|663410460.00
UNITED ST9|UNITED ST4|1997|622569537.00
UNITED ST9|UNITED ST5|1992|479809222.00
UNITED ST9|UNITED ST5|1993|503363235.00
UNITED ST9|UNITED ST5|1994|499954273.00
UNITED ST9|UNITED ST5|1995|524018589.00
UNITED ST9|UNITED ST5|1996|482212309.00
UNITED ST9|UNITED ST5|1997|554162069.00
UNITED ST9|UNITED ST6|1992|582464400.00
UNITED ST9|UNITED ST6|1993|555346595.00
UNITED ST9|UNITED ST6|1994|475853704.00
UNITED ST9|UNITED ST6|1995|446583354.00
UNITED ST9|UNITED ST6|1996|572023564.00
UNITED ST9|UNITED ST6|1997|475323048.00
UNITED ST9|UNITED ST7|1992|646035009.00
UNITED ST9|UNITED ST7|1993|644190452.00
UNITED ST9|UNITED ST7|1994|647901415.00
UNITED ST9|UNITED ST7|1995|675293585.00
UNITED ST9|UNITED ST7|1996|586826673.00
UNITED ST9|UNITED ST7|1997|578882309.00
UNITED ST9|UNITED ST8|1992|477104846.00
UNITED ST9|UNITED ST8|1993|434442787.00
UNITED ST9|UNITED ST8|1994|574360628.00
UNITED ST9|UNITED ST8|1995|507952454.00
UNITED ST9|UNITED ST8|1996|489628726.00
UNITED ST9|UNITED ST8|1997|514085805.00
UNITED ST9|UNITED ST9|1992|568190100.00
UNITED ST9|UNITED ST9|1993|528500531.00
UNITED ST9|UNITED ST9|1994|528919339.00
UNITED ST9|UNITED ST9|1995|539557241.00
UNITED ST9|UNITED ST9|1996|564211339.00
UNITED ST9|UNITED ST9|1997|527363547.00
